id,timestamp,ph,turbidity,temperature,do_level
451,2023-02-26T06:00:00,7.41,314.42,14.22,296.67
452,2023-02-26T09:00:00,7.41,109.16,19.76,160.29
453,2023-02-26T12:00:00,8.13,396.55,26.86,197.86
454,2023-02-26T15:00:00,6.72,306.66,26.86,189.63
455,2023-02-26T18:00:00,7.35,223.48,28.91,165.47
456,2023-02-26T21:00:00,7.13,375.94,12.88,294.97
457,2023-02-27T00:00:00,8.44,535.6,22.11,241.9
458,2023-02-27T03:00:00,7.37,654.57,6.19,169.47
459,2023-02-27T06:00:00,7.72,354.07,24.4,284.11
460,2023-02-27T09:00:00,8.26,428.23,7.5,197.62
461,2023-02-27T12:00:00,7.05,690.59,20.74,221.02
462,2023-02-27T15:00:00,7.6,161.27,26.36,201.07
463,2023-02-27T18:00:00,6.84,447.05,7.31,291.04
464,2023-02-27T21:00:00,6.72,415.18,12.5,261.39
465,2023-02-28T00:00:00,6.87,165.13,7.7,163.94
466,2023-02-28T03:00:00,6.57,582.63,28.72,191.44
467,2023-02-28T06:00:00,7.07,98.14,19.05,233.76
468,2023-02-28T09:00:00,6.52,535.32,11.62,233.07
469,2023-02-28T12:00:00,6.77,112.94,7.23,201.91
470,2023-02-28T15:00:00,8.36,636.14,18.75,293.67
471,2023-02-28T18:00:00,8.26,499.89,24.35,214.44
472,2023-02-28T21:00:00,7.69,89.5,24.38,248.87
473,2023-03-01T00:00:00,8.1,387.12,19.42,239.96
474,2023-03-01T03:00:00,7.8,367.32,18.25,205.68
475,2023-03-01T06:00:00,8.46,685.1,14.35,152.11
476,2023-03-01T09:00:00,7.82,317.22,11.05,210.15
477,2023-03-01T12:00:00,8.29,575.22,27.64,159.78
478,2023-03-01T15:00:00,7.86,257.77,14.33,164.47
479,2023-03-01T18:00:00,7.73,448.06,21.25,271.82
480,2023-03-01T21:00:00,6.61,516.6,6.59,288.42
481,2023-03-02T00:00:00,7.79,680.93,27.51,217.68
482,2023-03-02T03:00:00,8.06,517.43,29.61,198.07
483,2023-03-02T06:00:00,6.94,413.18,12.0,187.76
484,2023-03-02T09:00:00,7.34,449.09,21.84,228.22
485,2023-03-02T12:00:00,7.94,245.69,20.0,203.69
486,2023-03-02T15:00:00,7.93,87.0,20.77,153.63
487,2023-03-02T18:00:00,8.0,224.79,5.15,272.35
488,2023-03-02T21:00:00,6.86,138.17,28.48,194.51
489,2023-03-03T00:00:00,8.42,132.73,24.51,221.12
490,2023-03-03T03:00:00,7.51,79.17,23.63,188.17
491,2023-03-03T06:00:00,7.02,125.7,17.2,159.48
492,2023-03-03T09:00:00,6.69,503.63,24.71,212.48
493,2023-03-03T12:00:00,7.0,458.81,17.57,183.19
494,2023-03-03T15:00:00,7.67,552.45,16.26,198.06
495,2023-03-03T18:00:00,7.5,610.56,23.99,292.74
496,2023-03-03T21:00:00,7.08,395.34,22.55,224.89
497,2023-03-04T00:00:00,6.61,429.36,13.57,184.72
498,2023-03-04T03:00:00,7.92,314.72,19.54,214.62
499,2023-03-04T06:00:00,8.19,550.63,8.09,207.4
500,2023-03-04T09:00:00,8.31,295.34,9.58,229.72
501,2023-03-04T12:00:00,6.77,595.14,25.56,260.87
502,2023-03-04T15:00:00,6.92,442.39,6.77,184.72
503,2023-03-04T18:00:00,8.17,242.94,15.61,248.46
504,2023-03-04T21:00:00,7.25,467.14,14.73,287.25
505,2023-03-05T00:00:00,8.19,273.35,6.23,206.58
506,2023-03-05T03:00:00,6.64,120.67,20.07,291.84
507,2023-03-05T06:00:00,8.18,606.56,17.98,314.81
508,2023-03-05T09:00:00,8.2,377.74,23.36,196.99
509,2023-03-05T12:00:00,6.54,666.29,6.56,243.58
510,2023-03-05T15:00:00,8.0,137.71,12.54,183.34
511,2023-03-05T18:00:00,8.18,656.89,18.45,203.65
512,2023-03-05T21:00:00,8.22,349.37,13.83,226.85
513,2023-03-06T00:00:00,7.28,679.03,23.56,222.14
514,2023-03-06T03:00:00,6.65,551.51,7.41,249.38
515,2023-03-06T06:00:00,7.06,545.9,21.79,209.91
516,2023-03-06T09:00:00,7.77,637.41,28.39,175.94
517,2023-03-06T12:00:00,8.12,55.43,21.25,218.2
518,2023-03-06T15:00:00,7.04,109.34,13.54,289.81
519,2023-03-06T18:00:00,6.78,96.48,28.1,267.97
520,2023-03-06T21:00:00,7.07,344.65,25.76,285.17
521,2023-03-07T00:00:00,8.26,567.0,20.06,218.73
522,2023-03-07T03:00:00,7.27,288.32,12.62,259.45
523,2023-03-07T06:00:00,6.79,166.61,23.94,300.19
524,2023-03-07T09:00:00,6.73,163.68,23.43,224.46
525,2023-03-07T12:00:00,7.12,331.01,11.21,157.01
526,2023-03-07T15:00:00,6.84,237.48,21.13,264.11
527,2023-03-07T18:00:00,6.62,183.0,5.89,192.28
528,2023-03-07T21:00:00,7.59,354.29,23.65,277.32
529,2023-03-08T00:00:00,6.65,266.21,12.85,291.31
530,2023-03-08T03:00:00,8.26,102.97,8.83,314.46
531,2023-03-08T06:00:00,6.84,245.11,7.29,285.4
532,2023-03-08T09:00:00,7.88,428.76,19.97,267.04
533,2023-03-08T12:00:00,7.47,423.69,14.87,211.58
534,2023-03-08T15:00:00,6.61,399.14,7.85,154.66
535,2023-03-08T18:00:00,7.95,321.13,14.85,273.5
536,2023-03-08T21:00:00,8.13,81.45,24.09,185.29
537,2023-03-09T00:00:00,6.6,492.82,22.52,199.37
538,2023-03-09T03:00:00,8.35,156.37,7.34,211.19
539,2023-03-09T06:00:00,7.25,252.71,25.57,202.2
540,2023-03-09T09:00:00,7.26,688.87,21.84,206.5
541,2023-03-09T12:00:00,8.2,63.48,29.53,261.68
542,2023-03-09T15:00:00,8.06,220.6,7.48,313.42
543,2023-03-09T18:00:00,8.19,611.58,6.69,170.7
544,2023-03-09T21:00:00,6.72,279.95,15.08,236.82
545,2023-03-10T00:00:00,7.9,579.35,28.18,195.45
546,2023-03-10T03:00:00,7.56,307.78,20.47,300.99
547,2023-03-10T06:00:00,6.55,258.5,9.49,185.99
548,2023-03-10T09:00:00,7.32,185.51,16.1,271.01
549,2023-03-10T12:00:00,8.0,402.5,28.38,172.25
550,2023-03-10T15:00:00,8.48,484.4,15.99,314.5
551,2023-03-10T18:00:00,6.84,431.86,11.27,193.86
552,2023-03-10T21:00:00,6.71,510.14,5.39,262.4
553,2023-03-11T00:00:00,8.46,331.25,6.29,273.63
554,2023-03-11T03:00:00,8.14,457.64,26.58,150.37
555,2023-03-11T06:00:00,7.3,370.81,13.63,314.72
556,2023-03-11T09:00:00,6.64,114.62,11.35,301.36
557,2023-03-11T12:00:00,7.69,677.58,14.2,253.99
558,2023-03-11T15:00:00,7.39,605.72,23.26,211.34
559,2023-03-11T18:00:00,6.8,134.8,5.68,222.84
560,2023-03-11T21:00:00,7.74,567.49,11.43,242.51
561,2023-03-12T00:00:00,8.2,367.31,25.49,212.1
562,2023-03-12T03:00:00,7.95,162.96,17.41,310.24
563,2023-03-12T06:00:00,8.16,64.4,19.99,317.94
564,2023-03-12T09:00:00,7.38,547.66,5.33,235.08
565,2023-03-12T12:00:00,8.05,274.9,8.75,150.5
566,2023-03-12T15:00:00,7.18,411.19,27.78,234.41
567,2023-03-12T18:00:00,8.16,355.86,29.22,219.66
568,2023-03-12T21:00:00,7.43,662.41,11.1,238.03
569,2023-03-13T00:00:00,6.82,498.99,6.45,230.36
570,2023-03-13T03:00:00,7.3,116.11,6.81,307.05
571,2023-03-13T06:00:00,7.07,492.85,16.96,260.47
572,2023-03-13T09:00:00,7.21,427.18,6.37,291.15
573,2023-03-13T12:00:00,7.51,209.35,14.73,192.01
574,2023-03-13T15:00:00,7.59,477.41,9.44,284.87
575,2023-03-13T18:00:00,7.16,698.54,27.5,194.34
576,2023-03-13T21:00:00,7.1,664.41,8.8,254.2
577,2023-03-14T00:00:00,7.18,136.49,8.86,266.89
578,2023-03-14T03:00:00,8.15,82.97,10.72,187.71
579,2023-03-14T06:00:00,8.27,506.34,18.78,226.75
580,2023-03-14T09:00:00,6.87,376.78,29.53,262.35
581,2023-03-14T12:00:00,7.7,532.34,12.75,184.69
582,2023-03-14T15:00:00,6.69,625.83,25.3,158.24
583,2023-03-14T18:00:00,6.63,109.87,11.31,254.62
584,2023-03-14T21:00:00,7.36,213.25,11.61,312.74
585,2023-03-15T00:00:00,6.93,345.83,16.79,251.66
586,2023-03-15T03:00:00,7.97,644.34,12.41,258.43
587,2023-03-15T06:00:00,8.15,438.08,22.7,229.22
588,2023-03-15T09:00:00,6.74,72.12,14.18,240.36
589,2023-03-15T12:00:00,8.4,231.68,25.41,252.81
590,2023-03-15T15:00:00,8.1,407.46,28.01,213.6
591,2023-03-15T18:00:00,7.57,401.81,13.34,307.72
592,2023-03-15T21:00:00,7.11,479.75,6.14,197.9
593,2023-03-16T00:00:00,7.35,678.39,27.96,294.07
594,2023-03-16T03:00:00,6.66,91.91,14.4,307.77
595,2023-03-16T06:00:00,6.89,682.27,16.13,307.57
596,2023-03-16T09:00:00,6.7,156.14,19.12,227.18
597,2023-03-16T12:00:00,8.06,624.54,12.63,250.07
598,2023-03-16T15:00:00,8.44,401.79,23.01,243.48
599,2023-03-16T18:00:00,6.73,150.2,6.41,202.57
600,2023-03-16T21:00:00,7.69,594.12,17.23,217.36
601,2023-03-17T00:00:00,6.53,671.2,18.37,255.68
602,2023-03-17T03:00:00,7.56,488.58,15.22,156.53
603,2023-03-17T06:00:00,6.66,129.71,23.32,207.81
604,2023-03-17T09:00:00,6.85,455.36,9.85,302.22
605,2023-03-17T12:00:00,7.77,119.03,19.49,175.78
606,2023-03-17T15:00:00,7.21,479.07,22.77,284.63
607,2023-03-17T18:00:00,7.14,373.33,5.36,300.03
608,2023-03-17T21:00:00,8.13,219.19,23.33,224.58
609,2023-03-18T00:00:00,7.95,99.42,13.52,198.29
610,2023-03-18T03:00:00,6.76,663.55,15.35,245.36
611,2023-03-18T06:00:00,7.89,311.45,9.16,193.15
612,2023-03-18T09:00:00,7.4,270.71,15.51,233.91
613,2023-03-18T12:00:00,7.37,410.67,10.76,201.48
614,2023-03-18T15:00:00,7.35,273.42,6.85,249.69
615,2023-03-18T18:00:00,8.27,406.8,16.58,219.59
616,2023-03-18T21:00:00,7.77,574.47,8.64,291.06
617,2023-03-19T00:00:00,7.06,92.31,28.24,163.58
618,2023-03-19T03:00:00,7.44,127.22,6.09,246.23
619,2023-03-19T06:00:00,6.9,470.35,9.35,231.3
620,2023-03-19T09:00:00,7.58,69.06,20.62,204.51
621,2023-03-19T12:00:00,8.14,225.48,23.05,177.06
622,2023-03-19T15:00:00,7.15,619.6,27.45,163.15
623,2023-03-19T18:00:00,8.27,317.7,11.08,256.84
624,2023-03-19T21:00:00,7.56,515.16,17.64,277.01
625,2023-03-20T00:00:00,7.66,342.44,17.43,279.92
626,2023-03-20T03:00:00,7.22,100.86,17.36,202.89
627,2023-03-20T06:00:00,6.9,268.92,27.83,228.59
628,2023-03-20T09:00:00,6.9,516.52,10.31,300.19
629,2023-03-20T12:00:00,7.03,125.29,23.32,228.72
630,2023-03-20T15:00:00,6.61,658.82,15.41,312.75
631,2023-03-20T18:00:00,8.44,257.99,11.23,204.17
632,2023-03-20T21:00:00,8.37,417.05,9.66,257.87
633,2023-03-21T00:00:00,7.8,298.72,10.79,295.22
634,2023-03-21T03:00:00,7.14,282.32,29.28,227.37
635,2023-03-21T06:00:00,7.99,124.44,6.42,232.74
636,2023-03-21T09:00:00,7.96,297.64,5.78,247.77
637,2023-03-21T12:00:00,7.23,556.5,6.45,285.36
638,2023-03-21T15:00:00,6.84,656.31,20.6,271.58
639,2023-03-21T18:00:00,6.87,158.19,18.49,240.97
640,2023-03-21T21:00:00,6.89,284.4,19.42,220.82
641,2023-03-22T00:00:00,8.12,418.17,13.77,292.93
642,2023-03-22T03:00:00,8.28,666.75,14.04,224.09
643,2023-03-22T06:00:00,6.69,77.3,23.06,301.85
644,2023-03-22T09:00:00,7.72,438.62,20.0,198.71
645,2023-03-22T12:00:00,8.04,488.64,6.55,234.35
646,2023-03-22T15:00:00,7.67,665.34,14.4,304.54
647,2023-03-22T18:00:00,8.34,217.09,16.47,178.35
648,2023-03-22T21:00:00,7.13,667.32,9.3,241.84
649,2023-03-23T00:00:00,6.89,503.67,28.12,289.58
650,2023-03-23T03:00:00,6.92,142.97,16.37,290.74
651,2023-03-23T06:00:00,7.99,616.76,25.62,314.37
652,2023-03-23T09:00:00,8.32,521.1,14.75,180.48
653,2023-03-23T12:00:00,8.18,593.2,10.0,190.52
654,2023-03-23T15:00:00,7.12,519.43,28.85,160.36
655,2023-03-23T18:00:00,7.84,481.39,20.74,319.47
656,2023-03-23T21:00:00,8.37,467.86,10.09,156.7
657,2023-03-24T00:00:00,6.73,76.88,28.58,261.18
658,2023-03-24T03:00:00,7.6,422.39,19.65,203.12
659,2023-03-24T06:00:00,6.8,352.19,24.27,303.72
660,2023-03-24T09:00:00,7.96,266.74,12.37,255.49
661,2023-03-24T12:00:00,7.38,62.64,16.36,287.01
662,2023-03-24T15:00:00,8.39,228.21,12.79,247.93
663,2023-03-24T18:00:00,8.07,504.14,28.57,254.03
664,2023-03-24T21:00:00,7.25,619.71,16.7,172.33
665,2023-03-25T00:00:00,8.11,171.09,29.08,183.55
666,2023-03-25T03:00:00,7.98,114.14,17.09,224.36
667,2023-03-25T06:00:00,7.85,308.17,17.47,266.78
668,2023-03-25T09:00:00,7.35,318.62,25.06,215.54
669,2023-03-25T12:00:00,7.56,171.13,6.48,174.32
670,2023-03-25T15:00:00,7.41,387.39,12.4,204.02
671,2023-03-25T18:00:00,7.85,106.36,21.86,209.85
672,2023-03-25T21:00:00,8.16,650.26,13.82,275.23
673,2023-03-26T00:00:00,7.93,102.43,10.84,222.2
674,2023-03-26T03:00:00,7.43,220.86,21.69,261.33
675,2023-03-26T06:00:00,7.07,696.12,16.96,211.75
676,2023-03-26T09:00:00,6.94,432.19,16.37,161.03
677,2023-03-26T12:00:00,7.17,193.73,22.34,261.77
678,2023-03-26T15:00:00,7.72,84.1,6.11,189.27
679,2023-03-26T18:00:00,7.43,381.07,24.03,150.74
680,2023-03-26T21:00:00,7.27,320.09,18.67,251.96
681,2023-03-27T00:00:00,6.59,379.04,12.61,241.95
682,2023-03-27T03:00:00,6.6,269.83,24.73,283.37
683,2023-03-27T06:00:00,6.67,598.55,29.58,287.11
684,2023-03-27T09:00:00,7.98,526.23,27.89,248.27
685,2023-03-27T12:00:00,8.46,128.2,9.49,310.34
686,2023-03-27T15:00:00,7.94,262.9,16.99,197.05
687,2023-03-27T18:00:00,8.4,563.27,9.71,313.79
688,2023-03-27T21:00:00,8.09,106.25,29.0,276.11
689,2023-03-28T00:00:00,7.44,643.91,16.52,151.9
690,2023-03-28T03:00:00,7.62,585.29,23.91,316.77
691,2023-03-28T06:00:00,7.21,597.39,9.67,240.37
692,2023-03-28T09:00:00,7.57,471.6,8.66,226.87
693,2023-03-28T12:00:00,7.13,55.41,15.67,183.33
694,2023-03-28T15:00:00,8.36,82.23,24.73,161.9
695,2023-03-28T18:00:00,7.67,699.11,16.93,228.59
696,2023-03-28T21:00:00,6.55,91.47,16.11,258.81
697,2023-03-29T00:00:00,6.7,518.26,26.78,193.61
698,2023-03-29T03:00:00,6.85,432.68,20.07,200.21
699,2023-03-29T06:00:00,8.21,699.61,20.38,304.12
700,2023-03-29T09:00:00,7.24,281.03,19.06,263.63
701,2023-03-29T12:00:00,8.43,288.99,29.46,309.69
702,2023-03-29T15:00:00,8.44,167.48,18.11,289.96
703,2023-03-29T18:00:00,7.13,283.8,11.07,210.31
704,2023-03-29T21:00:00,8.37,663.6,22.2,273.11
705,2023-03-30T00:00:00,6.52,182.42,25.52,294.53
706,2023-03-30T03:00:00,7.15,362.37,13.96,246.07
707,2023-03-30T06:00:00,8.15,595.29,26.19,233.56
708,2023-03-30T09:00:00,6.58,247.95,25.16,220.89
709,2023-03-30T12:00:00,7.68,576.73,10.45,259.63
710,2023-03-30T15:00:00,7.24,146.54,20.98,157.69
711,2023-03-30T18:00:00,8.41,623.46,6.81,202.81
712,2023-03-30T21:00:00,7.38,95.26,21.11,186.81
713,2023-03-31T00:00:00,6.81,484.43,19.28,151.81
714,2023-03-31T03:00:00,7.39,331.43,23.23,204.51
715,2023-03-31T06:00:00,6.81,201.02,8.27,218.0
716,2023-03-31T09:00:00,7.37,484.12,5.32,181.09
717,2023-03-31T12:00:00,7.05,597.59,7.07,194.91
718,2023-03-31T15:00:00,6.57,595.42,13.62,262.01
719,2023-03-31T18:00:00,8.01,641.74,11.88,256.73
720,2023-03-31T21:00:00,7.68,304.41,15.84,287.28
721,2023-04-01T00:00:00,7.52,654.02,12.85,294.36
722,2023-04-01T03:00:00,6.67,135.66,23.33,281.75
723,2023-04-01T06:00:00,8.21,360.38,10.09,287.87
724,2023-04-01T09:00:00,7.96,328.37,25.77,277.66
725,2023-04-01T12:00:00,6.59,635.99,6.69,201.69
726,2023-04-01T15:00:00,7.51,389.23,25.27,260.65
727,2023-04-01T18:00:00,7.36,633.14,5.42,222.48
728,2023-04-01T21:00:00,7.82,653.69,13.66,315.75
729,2023-04-02T00:00:00,8.19,532.14,27.24,254.35
730,2023-04-02T03:00:00,7.97,594.04,19.05,231.73
731,2023-04-02T06:00:00,6.79,360.97,6.77,196.69
732,2023-04-02T09:00:00,8.23,498.55,21.77,168.13
733,2023-04-02T12:00:00,6.52,85.14,25.97,205.73
734,2023-04-02T15:00:00,8.44,193.85,22.63,304.55
735,2023-04-02T18:00:00,6.56,563.86,18.79,232.88
736,2023-04-02T21:00:00,6.89,69.16,6.93,178.62
737,2023-04-03T00:00:00,8.26,123.38,25.78,294.06
738,2023-04-03T03:00:00,6.97,109.24,14.38,180.86
739,2023-04-03T06:00:00,6.99,75.82,15.59,312.32
740,2023-04-03T09:00:00,6.71,504.83,5.24,246.85
741,2023-04-03T12:00:00,8.11,318.83,21.07,212.56
742,2023-04-03T15:00:00,8.18,128.56,7.66,205.53
743,2023-04-03T18:00:00,8.42,383.64,24.06,204.0
744,2023-04-03T21:00:00,8.34,183.92,25.27,170.53
745,2023-04-04T00:00:00,7.34,352.9,5.71,190.69
746,2023-04-04T03:00:00,7.68,362.06,6.76,220.09
747,2023-04-04T06:00:00,7.56,222.05,16.54,180.55
748,2023-04-04T09:00:00,7.4,191.45,9.13,164.19
749,2023-04-04T12:00:00,7.12,279.37,17.66,163.26
750,2023-04-04T15:00:00,7.67,500.76,12.84,245.86
751,2023-04-04T18:00:00,7.82,671.31,7.07,244.15
752,2023-04-04T21:00:00,7.2,544.02,20.75,178.08
753,2023-04-05T00:00:00,8.25,650.35,18.8,158.39
754,2023-04-05T03:00:00,7.54,475.18,23.96,238.51
755,2023-04-05T06:00:00,7.61,196.59,19.86,279.17
756,2023-04-05T09:00:00,7.81,175.54,14.92,173.22
757,2023-04-05T12:00:00,7.19,552.23,12.49,210.7
758,2023-04-05T15:00:00,7.97,315.71,28.05,248.89
759,2023-04-05T18:00:00,8.17,463.1,28.17,171.45
760,2023-04-05T21:00:00,7.8,160.3,21.71,215.6
761,2023-04-06T00:00:00,7.64,680.93,9.11,306.93
762,2023-04-06T03:00:00,7.37,458.64,27.05,179.57
763,2023-04-06T06:00:00,8.32,558.93,9.21,161.5
764,2023-04-06T09:00:00,6.86,682.88,24.7,216.03
765,2023-04-06T12:00:00,7.33,286.9,10.16,299.31
766,2023-04-06T15:00:00,6.84,502.87,5.44,313.54
767,2023-04-06T18:00:00,7.53,267.14,18.16,264.16
768,2023-04-06T21:00:00,7.64,253.77,21.25,252.83
769,2023-04-07T00:00:00,8.05,567.86,17.21,167.53
770,2023-04-07T03:00:00,7.9,647.52,26.82,311.43
771,2023-04-07T06:00:00,8.14,280.45,10.64,260.43
772,2023-04-07T09:00:00,6.75,277.1,28.34,189.42
773,2023-04-07T12:00:00,6.67,201.67,8.02,150.58
774,2023-04-07T15:00:00,7.83,361.03,24.87,234.6
775,2023-04-07T18:00:00,7.9,458.6,6.08,201.31
776,2023-04-07T21:00:00,7.63,662.59,10.86,265.42
777,2023-04-08T00:00:00,6.96,477.16,12.63,237.16
778,2023-04-08T03:00:00,8.46,475.58,22.03,218.38
779,2023-04-08T06:00:00,7.3,211.16,14.41,308.21
780,2023-04-08T09:00:00,8.16,615.98,6.68,243.5
781,2023-04-08T12:00:00,7.76,221.98,12.88,180.38
782,2023-04-08T15:00:00,7.13,698.13,14.0,187.3
783,2023-04-08T18:00:00,7.01,175.26,21.3,231.73
784,2023-04-08T21:00:00,7.2,283.94,27.01,266.05
785,2023-04-09T00:00:00,7.84,638.99,21.99,302.02
786,2023-04-09T03:00:00,6.66,590.56,28.19,189.41
787,2023-04-09T06:00:00,8.06,460.56,14.88,195.35
788,2023-04-09T09:00:00,8.42,114.12,10.54,255.58
789,2023-04-09T12:00:00,6.69,697.88,5.74,312.61
790,2023-04-09T15:00:00,8.44,436.63,8.6,197.61
791,2023-04-09T18:00:00,7.66,698.55,19.88,211.61
792,2023-04-09T21:00:00,8.42,108.49,20.77,215.03
793,2023-04-10T00:00:00,8.01,445.11,23.9,158.35
794,2023-04-10T03:00:00,7.03,625.79,8.43,177.59
795,2023-04-10T06:00:00,7.61,492.02,10.12,261.26
796,2023-04-10T09:00:00,7.47,95.17,13.53,209.61
797,2023-04-10T12:00:00,7.27,483.36,25.42,252.54
798,2023-04-10T15:00:00,8.42,153.56,18.77,279.42
799,2023-04-10T18:00:00,6.87,324.98,7.4,155.98
800,2023-04-10T21:00:00,7.01,541.72,20.46,166.23
801,2023-04-11T00:00:00,6.64,508.04,8.32,291.3
802,2023-04-11T03:00:00,7.04,527.19,20.95,286.53
803,2023-04-11T06:00:00,6.55,83.23,24.18,152.79
804,2023-04-11T09:00:00,8.2,163.14,21.86,237.13
805,2023-04-11T12:00:00,8.43,284.93,12.32,296.72
806,2023-04-11T15:00:00,7.1,271.77,8.6,256.5
807,2023-04-11T18:00:00,7.2,586.08,12.27,201.85
808,2023-04-11T21:00:00,6.65,337.6,19.06,198.97
809,2023-04-12T00:00:00,8.33,371.61,19.92,221.27
810,2023-04-12T03:00:00,6.52,182.04,28.42,159.02
811,2023-04-12T06:00:00,8.18,656.68,9.46,252.53
812,2023-04-12T09:00:00,6.57,585.61,25.96,307.13
813,2023-04-12T12:00:00,7.17,161.57,19.26,158.22
814,2023-04-12T15:00:00,7.89,675.58,25.16,198.83
815,2023-04-12T18:00:00,8.16,357.05,15.9,230.68
816,2023-04-12T21:00:00,7.98,363.18,13.65,258.82
817,2023-04-13T00:00:00,6.8,122.24,6.38,228.42
818,2023-04-13T03:00:00,7.75,570.8,15.79,155.04
819,2023-04-13T06:00:00,8.14,212.08,10.55,161.34
820,2023-04-13T09:00:00,8.16,513.47,7.93,286.2
821,2023-04-13T12:00:00,7.78,364.53,21.12,270.01
822,2023-04-13T15:00:00,8.5,171.07,29.95,319.48
823,2023-04-13T18:00:00,7.91,474.39,12.51,164.97
824,2023-04-13T21:00:00,6.85,261.39,23.96,183.01
825,2023-04-14T00:00:00,8.37,106.23,13.31,181.11
826,2023-04-14T03:00:00,7.82,216.09,16.84,220.58
827,2023-04-14T06:00:00,7.51,301.47,10.74,208.92
828,2023-04-14T09:00:00,6.65,351.88,18.96,274.04
829,2023-04-14T12:00:00,6.94,697.8,29.53,169.71
830,2023-04-14T15:00:00,7.93,517.04,29.9,173.5
831,2023-04-14T18:00:00,7.88,694.74,20.0,305.04
832,2023-04-14T21:00:00,7.02,410.92,21.87,180.88
833,2023-04-15T00:00:00,7.51,113.42,13.93,265.23
834,2023-04-15T03:00:00,8.29,323.94,21.56,249.09
835,2023-04-15T06:00:00,7.07,190.5,28.28,319.09
836,2023-04-15T09:00:00,7.03,372.17,19.69,158.73
837,2023-04-15T12:00:00,7.9,287.54,19.85,318.75
838,2023-04-15T15:00:00,7.56,673.55,11.15,166.64
839,2023-04-15T18:00:00,7.46,172.44,12.78,179.28
840,2023-04-15T21:00:00,6.86,221.24,21.89,289.16
841,2023-04-16T00:00:00,8.06,475.56,13.76,239.42
842,2023-04-16T03:00:00,7.75,628.32,20.26,246.02
843,2023-04-16T06:00:00,8.49,476.16,11.68,221.2
844,2023-04-16T09:00:00,7.47,379.95,19.78,190.18
845,2023-04-16T12:00:00,6.79,693.06,22.85,315.71
846,2023-04-16T15:00:00,8.49,191.18,16.15,196.85
847,2023-04-16T18:00:00,6.95,268.08,12.54,151.39
848,2023-04-16T21:00:00,8.42,598.6,10.11,236.5
849,2023-04-17T00:00:00,6.98,307.13,29.07,203.75
850,2023-04-17T03:00:00,7.07,632.23,15.43,173.18
851,2023-04-17T06:00:00,7.65,93.5,6.64,197.57
852,2023-04-17T09:00:00,7.33,176.63,19.44,193.96
853,2023-04-17T12:00:00,6.56,519.5,12.24,248.35
854,2023-04-17T15:00:00,8.36,517.17,15.31,217.33
855,2023-04-17T18:00:00,8.16,423.19,12.23,221.35
856,2023-04-17T21:00:00,7.69,78.78,27.57,314.8
857,2023-04-18T00:00:00,7.17,497.61,14.03,208.35
858,2023-04-18T03:00:00,8.0,611.37,7.17,215.65
859,2023-04-18T06:00:00,7.4,472.01,5.39,199.6
860,2023-04-18T09:00:00,6.88,609.7,18.9,265.65
861,2023-04-18T12:00:00,7.77,582.1,19.98,315.73
862,2023-04-18T15:00:00,8.34,616.22,29.41,239.88
863,2023-04-18T18:00:00,6.94,350.17,25.07,218.43
864,2023-04-18T21:00:00,7.98,588.35,18.93,192.52
865,2023-04-19T00:00:00,8.13,449.3,21.41,257.38
866,2023-04-19T03:00:00,6.51,403.26,12.46,228.53
867,2023-04-19T06:00:00,7.09,374.09,25.99,166.39
868,2023-04-19T09:00:00,8.09,116.6,8.81,283.36
869,2023-04-19T12:00:00,8.45,278.41,20.04,228.44
870,2023-04-19T15:00:00,7.05,299.98,8.19,271.84
871,2023-04-19T18:00:00,7.19,238.71,6.31,293.8
872,2023-04-19T21:00:00,7.77,128.83,22.0,158.48
873,2023-04-20T00:00:00,7.16,139.26,17.28,245.21
874,2023-04-20T03:00:00,7.18,655.14,13.55,256.24
875,2023-04-20T06:00:00,7.9,362.48,5.4,306.51
876,2023-04-20T09:00:00,8.3,126.13,26.01,225.69
877,2023-04-20T12:00:00,7.1,521.21,13.35,230.91
878,2023-04-20T15:00:00,7.6,144.63,14.98,307.0
879,2023-04-20T18:00:00,7.69,669.72,21.72,202.82
880,2023-04-20T21:00:00,7.92,72.54,15.94,201.57
881,2023-04-21T00:00:00,7.8,52.66,18.75,214.39
882,2023-04-21T03:00:00,8.07,653.35,7.17,191.37
883,2023-04-21T06:00:00,8.49,115.48,25.77,301.06
884,2023-04-21T09:00:00,6.67,231.2,19.46,222.6
885,2023-04-21T12:00:00,7.7,486.08,6.01,275.12
886,2023-04-21T15:00:00,6.61,306.66,23.78,175.06
887,2023-04-21T18:00:00,7.14,529.8,9.03,265.31
888,2023-04-21T21:00:00,7.37,125.85,14.98,294.18
889,2023-04-22T00:00:00,7.63,430.85,19.76,307.85
890,2023-04-22T03:00:00,7.48,531.88,15.57,252.24
891,2023-04-22T06:00:00,6.94,614.63,8.96,186.46
892,2023-04-22T09:00:00,8.31,348.64,19.81,232.34
893,2023-04-22T12:00:00,7.82,495.84,21.96,291.23
894,2023-04-22T15:00:00,7.48,99.33,6.77,196.42
895,2023-04-22T18:00:00,7.62,172.04,7.77,199.67
896,2023-04-22T21:00:00,7.85,641.32,21.85,169.59
897,2023-04-23T00:00:00,6.94,492.25,22.62,163.43
898,2023-04-23T03:00:00,7.58,261.38,22.0,249.62
899,2023-04-23T06:00:00,8.22,158.49,9.87,273.52
900,2023-04-23T09:00:00,7.26,123.79,28.09,206.56
